,id,place,speedrun_link,submitted_date,primary_time_seconds,real_time_seconds,player_id,player_name,player_country,platform,verified
12,z1qw6k7y,13,https://www.speedrun.com/sm64/run/z1qw6k7y,2023-04-21T19:09:44Z,436.0,436.0,jmolpwo8,Raisn,Germany,EMU,Yes
13,z0j6o2ey,14,https://www.speedrun.com/sm64/run/z0j6o2ey,2023-06-04T11:25:37Z,437.33,437.33,8wkzer38,Parsee02,Japan,N64,Yes
14,y88gnw1y,15,https://www.speedrun.com/sm64/run/y88gnw1y,2022-07-08T16:53:37Z,438.0,438.0,x353dr7j,Finnii602,Germany,VC,Yes
15,y4g4wlny,16,https://www.speedrun.com/sm64/run/y4g4wlny,2023-04-05T05:25:49Z,439.63,439.63,zxzn3w9x,spener1122,Canada,N64,Yes
16,zxx8pgez,17,https://www.speedrun.com/sm64/run/zxx8pgez,2024-09-07T08:20:38Z,441.0,441.0,8ew0dk28,NotGorilla,Sweden,EMU,Yes
17,ywx1d69m,18,https://www.speedrun.com/sm64/run/ywx1d69m,2024-07-12T14:44:40Z,441.46,441.46,18qowewj,Majoog,South Korea,N64,Yes
18,1zqqv85z,19,https://www.speedrun.com/sm64/run/1zqqv85z,2016-09-18T16:55:30Z,441.57,441.57,o866w58z,Xiah,Japan,N64,Yes
19,y98xw7ez,20,https://www.speedrun.com/sm64/run/y98xw7ez,2023-07-04T04:15:27Z,442.33,442.33,qxkqkmmx,xandrey64,Costa Rica,N64,Yes
20,y60w92qy,21,https://www.speedrun.com/sm64/run/y60w92qy,2022-07-15T10:12:05Z,443.0,443.0,xyrqdwmj,Zhilkan,Spain,EMU,Yes
21,y86vn11m,21,https://www.speedrun.com/sm64/run/y86vn11m,2023-06-06T19:36:38Z,443.0,443.0,kj9z6pn8,Sunnard,France,EMU,Yes
22,yvp1kg4y,21,https://www.speedrun.com/sm64/run/yvp1kg4y,2023-06-13T01:48:28Z,443.0,443.0,j0324nmj,MrDasho,Ecuador,EMU,Yes
23,m3lqpggm,24,https://www.speedrun.com/sm64/run/m3lqpggm,2023-02-20T16:22:56Z,444.0,444.0,jnz2ykqj,ShaDowSPoweR,France,EMU,Yes
24,zgl68dvm,25,https://www.speedrun.com/sm64/run/zgl68dvm,2024-06-02T21:05:01Z,445.0,445.0,8d35ly5x,RetroTorpedo,Germany,EMU,Yes
25,ywnrdppy,26,https://www.speedrun.com/sm64/run/ywnrdppy,2023-12-08T02:58:25Z,446.01,446.01,pj0l653j,FailmanFlo,Germany,N64,Yes
26,zpqoovry,27,https://www.speedrun.com/sm64/run/zpqoovry,2018-03-01T16:50:32Z,446.94,446.94,,,,N64,Yes
27,zn2nl0lz,28,https://www.speedrun.com/sm64/run/zn2nl0lz,2024-06-29T01:58:30Z,447.0,447.0,7j47lplj,dumpdome64,United States,EMU,Yes
28,y8p3vxwz,29,https://www.speedrun.com/sm64/run/y8p3vxwz,2024-07-07T06:40:17Z,447.73,447.73,xzlelze8,xWicko,Australia,N64,Yes
29,ywrq45nm,30,https://www.speedrun.com/sm64/run/ywrq45nm,2023-06-09T02:39:38Z,447.91,447.91,0jm36qe8,Xein64,Germany,N64,Yes
30,mregpkdy,31,https://www.speedrun.com/sm64/run/mregpkdy,2020-03-12T16:56:55Z,448.0,448.0,dx35yzej,TriforceTK,United States,EMU,Yes
31,mk1434xy,31,https://www.speedrun.com/sm64/run/mk1434xy,2024-07-12T05:12:07Z,448.0,448.0,jm3lqln8,Mauir,Chile,EMU,Yes
32,y8pqen5z,31,https://www.speedrun.com/sm64/run/y8pqen5z,2024-07-13T07:43:11Z,448.0,448.0,98rky4qx,BigCheese,United States,VC,Yes
33,z0n2q2om,34,https://www.speedrun.com/sm64/run/z0n2q2om,2023-04-02T00:53:47Z,448.43,448.43,81611olx,phyxius6,United States,N64,Yes
34,yd09orqz,35,https://www.speedrun.com/sm64/run/yd09orqz,2020-10-23T08:51:53Z,448.44,448.44,5j52dgqj,lunarjump,United States,N64,Yes
35,yl463o3m,36,https://www.speedrun.com/sm64/run/yl463o3m,2018-12-05T22:18:36Z,448.78,448.78,0jml0zy8,akki,Japan,N64,Yes
36,mew7j09m,37,https://www.speedrun.com/sm64/run/mew7j09m,2024-03-27T19:50:46Z,449.45,449.45,8r2w1n3x,Kinosura,France,N64,Yes
37,zge9o8ey,38,https://www.speedrun.com/sm64/run/zge9o8ey,2023-08-12T03:21:51Z,450.68,450.68,8w139m3x,oatslice,Australia,N64,Yes
38,z57pd8em,39,https://www.speedrun.com/sm64/run/z57pd8em,2019-11-17T00:33:22Z,451.0,451.0,7j4mzd5j,Thomkar,Norway,EMU,Yes
39,m701p55y,40,https://www.speedrun.com/sm64/run/m701p55y,2023-04-23T17:57:37Z,451.43,451.43,jp47de4j,lerrythelobtser,Canada,N64,Yes
40,z5kv44ez,41,https://www.speedrun.com/sm64/run/z5kv44ez,2023-11-13T06:59:42Z,451.63,451.63,8qo0gd7j,Jfox,,N64,Yes
41,y485xxkm,42,https://www.speedrun.com/sm64/run/y485xxkm,2021-12-08T14:31:42Z,452.45,452.45,j2ylqn68,Karin,Japan,N64,Yes
42,ylnd4qxz,43,https://www.speedrun.com/sm64/run/ylnd4qxz,2023-02-26T21:30:14Z,452.93,452.93,8wlk4n4j,Kaimatix,England,N64,Yes
43,megvnqqy,44,https://www.speedrun.com/sm64/run/megvnqqy,2024-07-10T00:14:14Z,453.0,453.0,qjnw4rdj,CapruSin,United States,EMU,Yes
44,mew9o20m,45,https://www.speedrun.com/sm64/run/mew9o20m,2024-03-20T10:19:46Z,453.01,453.01,8e6k1loj,PhoenixAUS,,N64,Yes
45,z1x68lrm,46,https://www.speedrun.com/sm64/run/z1x68lrm,2021-10-27T22:20:00Z,453.19,453.19,48g979rx,GTM,Antarctica,N64,Yes
46,z1kw3jwy,47,https://www.speedrun.com/sm64/run/z1kw3jwy,2024-02-06T18:52:46Z,453.61,453.61,xz9z40r8,zMatt_,Italy,N64,Yes
47,yvl7nv6z,48,https://www.speedrun.com/sm64/run/yvl7nv6z,2024-06-03T20:00:47Z,454.0,454.0,jo3w720j,JumboJolt,Antarctica,EMU,Yes
48,y69xpgjy,49,https://www.speedrun.com/sm64/run/y69xpgjy,2021-09-15T21:07:37Z,454.03,454.03,18v62qyx,Benji64,Austria,N64,Yes
49,y8p3jjxz,50,https://www.speedrun.com/sm64/run/y8p3jjxz,2024-07-08T00:30:59Z,454.26,454.26,8lpgwllj,Vadien,United States,N64,Yes
50,zqqkov5z,50,https://www.speedrun.com/sm64/run/zqqkov5z,2024-07-10T20:36:43Z,454.26,454.26,8vo90m5x,Nicolascs83,Spain,N64,Yes
51,y6v8np1m,52,https://www.speedrun.com/sm64/run/y6v8np1m,2024-06-08T04:40:55Z,455.0,455.0,jo3qoo0j,fattylugia,United States,EMU,Yes
52,zg2940ey,53,https://www.speedrun.com/sm64/run/zg2940ey,2023-03-28T02:13:59Z,455.05,455.05,qxk4wo6j,saksdal,United States,N64,Yes
53,zx36xj8z,54,https://www.speedrun.com/sm64/run/zx36xj8z,2023-06-06T04:23:16Z,455.52,455.52,1xyd46wx,Kally,United States,N64,Yes
54,yoxn427y,55,https://www.speedrun.com/sm64/run/yoxn427y,2024-09-14T19:13:44Z,455.71,455.71,81q1oq5j,Ian_1243,Peru,N64,Yes
55,mk189rxy,56,https://www.speedrun.com/sm64/run/mk189rxy,2024-08-01T09:02:57Z,456.0,456.0,8e6vr17j,piegolds,Australia,EMU,Yes
56,y2wde15y,56,https://www.speedrun.com/sm64/run/y2wde15y,2024-08-03T06:18:15Z,456.0,456.0,8w1rr94x,sanj,Canada,EMU,Yes
57,zn0p8k7y,58,https://www.speedrun.com/sm64/run/zn0p8k7y,2021-09-10T01:06:27Z,456.15,456.15,1xypyovx,Slipperynip,United States,N64,Yes
58,z0q74p9m,58,https://www.speedrun.com/sm64/run/z0q74p9m,2024-08-21T15:03:55Z,456.15,456.15,8d4ywn58,vitroncio,Brazil,N64,Yes
59,yl696j3y,60,https://www.speedrun.com/sm64/run/yl696j3y,2023-05-03T12:07:51Z,457.0,457.0,8enge328,BenedictFleur123,Netherlands,EMU,Yes
60,mk1lvr3y,60,https://www.speedrun.com/sm64/run/mk1lvr3y,2024-07-08T20:35:43Z,457.0,457.0,xkm3lk7j,Nonag,Germany,EMU,Yes
61,z1n74jwy,60,https://www.speedrun.com/sm64/run/z1n74jwy,2024-10-29T17:51:04Z,457.0,457.0,xz27094x,Sadr,France,EMU,Yes
62,zp0n988m,63,https://www.speedrun.com/sm64/run/zp0n988m,2018-05-29T12:35:08Z,457.75,457.75,98r61l38,YuraMofu,Japan,N64,Yes
63,mkvoeo3y,64,https://www.speedrun.com/sm64/run/mkvoeo3y,2023-03-12T18:10:36Z,458.0,458.0,pj0o24rj,Aleph64,Germany,VC,Yes
64,mkq2g05m,64,https://www.speedrun.com/sm64/run/mkq2g05m,2023-09-26T06:40:14Z,458.0,458.0,jnzgrmwj,CyanogenSm64,Uzbekistan,VC,No
65,mrl6794m,66,https://www.speedrun.com/sm64/run/mrl6794m,2023-06-21T23:08:14Z,458.02,458.02,qxkm6mj0,Kayl33,Canada,N64,Yes
66,zq0v948y,67,https://www.speedrun.com/sm64/run/zq0v948y,2022-01-11T19:21:24Z,458.23,458.23,98re9d6x,Psyduck64,United States,N64,Yes
67,y2djenjz,68,https://www.speedrun.com/sm64/run/y2djenjz,2020-11-22T14:44:08Z,458.35,458.35,qjoolrej,nobori56,Japan,N64,Yes
68,yl73lx3m,69,https://www.speedrun.com/sm64/run/yl73lx3m,2022-04-06T11:52:29Z,458.38,458.38,18q6977j,Burnito,France,N64,Yes
69,0y6gq1m7,70,https://www.speedrun.com/sm64/run/0y6gq1m7,,458.52,458.52,,,,N64,Yes
70,zpw3x7gy,71,https://www.speedrun.com/sm64/run/zpw3x7gy,2023-06-06T06:08:06Z,458.59,458.59,qj23lpxk,Miton,Japan,N64,Yes
71,me301dqz,72,https://www.speedrun.com/sm64/run/me301dqz,2022-06-19T21:45:30Z,460.0,460.0,8vkqwknj,GroundPoundGary,United States,EMU,Yes
72,yl7dq1xm,72,https://www.speedrun.com/sm64/run/yl7dq1xm,2022-06-23T03:17:52Z,460.0,460.0,8ge9k0rj,ryompt,United States,N64,Yes
73,yv8gg2em,72,https://www.speedrun.com/sm64/run/yv8gg2em,2022-12-02T19:48:20Z,460.0,460.0,zxzqlnrx,Cysse,France,EMU,Yes
74,yj2gv2om,72,https://www.speedrun.com/sm64/run/yj2gv2om,2023-06-13T04:42:14Z,460.0,460.0,98r294wx,CapnSR,Canada,EMU,Yes
75,0y6v4npm,76,https://www.speedrun.com/sm64/run/0y6v4npm,2016-09-03T23:18:30Z,461.0,461.0,qxkovg98,gohanie,Japan,N64,Yes
76,mreep52y,76,https://www.speedrun.com/sm64/run/mreep52y,2019-07-06T07:54:25Z,461.0,461.0,zxzpz50j,Fafel,Japan,N64,Yes
77,ywx14d2m,76,https://www.speedrun.com/sm64/run/ywx14d2m,2024-07-12T00:55:17Z,461.0,461.0,x72zygq8,Avasion,United States,N64,Yes
78,y46n1x2z,79,https://www.speedrun.com/sm64/run/y46n1x2z,2024-05-31T03:59:39Z,463.0,463.0,8v21mo5j,rawvrt,United States,N64,Yes
79,y9d7nl2m,79,https://www.speedrun.com/sm64/run/y9d7nl2m,2024-07-12T19:04:51Z,463.0,463.0,8v5253yj,taciturn,United States,EMU,Yes
80,8y8ok5m1,81,https://www.speedrun.com/sm64/run/8y8ok5m1,,464.0,464.0,,,,N64,Yes
81,zgd0q3dz,81,https://www.speedrun.com/sm64/run/zgd0q3dz,2022-03-18T18:56:11Z,464.0,464.0,j0nmelr8,carrickdan,Ireland,N64,Yes
82,zx7nlkqy,81,https://www.speedrun.com/sm64/run/zx7nlkqy,2022-06-08T20:10:44Z,464.0,464.0,dx3wpl2j,MrJimmysteel25,United States,N64,Yes
83,mrl43x8m,81,https://www.speedrun.com/sm64/run/mrl43x8m,2023-06-07T23:44:30Z,464.0,464.0,jmpp51ej,amsixx,Spain,EMU,Yes
84,y25e885y,85,https://www.speedrun.com/sm64/run/y25e885y,2020-06-17T03:50:40Z,465.0,465.0,1xyldrvj,anti,,N64,Yes
85,yod82k5m,85,https://www.speedrun.com/sm64/run/yod82k5m,2022-11-01T09:41:14Z,465.0,465.0,zx7dz1vx,AlejoWasHere,Spain,EMU,Yes
86,mrxqp62m,85,https://www.speedrun.com/sm64/run/mrxqp62m,2024-07-15T23:50:59Z,465.0,465.0,v816eo5x,Soda,,N64,Yes
87,zg24q20y,88,https://www.speedrun.com/sm64/run/zg24q20y,2023-04-19T17:55:29Z,466.0,466.0,jn9qe22x,Famin,United States,EMU,Yes
88,mkedk8vm,89,https://www.speedrun.com/sm64/run/mkedk8vm,2022-01-24T16:45:24Z,467.0,467.0,jmo4ewn8,Mathematix,United States,N64,Yes
89,yox9v3jy,89,https://www.speedrun.com/sm64/run/yox9v3jy,2024-08-06T03:31:08Z,467.0,467.0,8107re5x,Amush_MashB,Singapore,EMU,Yes
90,zgox6xdm,89,https://www.speedrun.com/sm64/run/zgox6xdm,2024-08-10T09:28:22Z,467.0,467.0,8qrrp27j,TedFeds,United States,EMU,Yes
91,yj9rq7dz,89,https://www.speedrun.com/sm64/run/yj9rq7dz,2024-11-04T20:25:01Z,467.0,467.0,8v06pg5x,MILO218GX,Venezuela,EMU,Yes
92,pm358n6y,93,https://www.speedrun.com/sm64/run/pm358n6y,2015-06-17T07:17:19Z,468.0,468.0,68wwn48g,Mitagi,Japan,N64,Yes
93,m77rjg0m,93,https://www.speedrun.com/sm64/run/m77rjg0m,2021-11-28T17:35:56Z,468.0,468.0,zxzk1q9x,ikori_o,Japan,N64,Yes
94,mkdlnj3y,93,https://www.speedrun.com/sm64/run/mkdlnj3y,2022-07-31T20:39:39Z,468.0,468.0,v810d5rx,SubmarineCpt,United States,EMU,Yes
95,y86eo0wm,93,https://www.speedrun.com/sm64/run/y86eo0wm,2023-06-18T01:36:11Z,468.0,468.0,pj0mn69x,B1GEY3DPYTH0N,,N64,Yes
96,yl67g7xy,93,https://www.speedrun.com/sm64/run/yl67g7xy,2023-06-30T01:11:50Z,468.0,468.0,j5wo65gj,Blahaj64,Canada,N64,Yes
97,y4l31lnz,93,https://www.speedrun.com/sm64/run/y4l31lnz,2024-07-17T11:29:00Z,468.0,468.0,8v57kgvj,GrievousD2,Canada,N64,Yes
98,zqq3rxrz,93,https://www.speedrun.com/sm64/run/zqq3rxrz,2024-07-17T13:03:48Z,468.0,468.0,joo3093j,ChiaraSM64,France,EMU,Yes
99,z5gvk15m,93,https://www.speedrun.com/sm64/run/z5gvk15m,2024-08-25T12:48:37Z,468.0,468.0,jn227vqj,MW_65536,Japan,N64,Yes
100,zxwj10qm,101,https://www.speedrun.com/sm64/run/zxwj10qm,2024-01-08T02:29:00Z,469.0,469.0,8q3lvp7j,Nagol64m,United States,EMU,No
101,yoxj57dy,101,https://www.speedrun.com/sm64/run/yoxj57dy,2024-07-25T16:47:39Z,469.0,469.0,x7qqopy8,Kudo,France,N64,Yes
102,y8pd6rxz,101,https://www.speedrun.com/sm64/run/y8pd6rxz,2024-08-14T15:52:40Z,469.0,469.0,8rperewj,nahottv,Scotland,EMU,Yes
103,1zq1ne5m,104,https://www.speedrun.com/sm64/run/1zq1ne5m,2015-11-05T23:59:03Z,470.0,470.0,,,,N64,Yes
104,zxlow2gz,104,https://www.speedrun.com/sm64/run/zxlow2gz,2022-01-12T09:22:00Z,470.0,470.0,98rl4w38,HorrorDoesSpeedRuns,United States,N64,Yes
105,y2e8oxwy,104,https://www.speedrun.com/sm64/run/y2e8oxwy,2022-10-24T05:12:23Z,470.0,470.0,v8lgdovj,Drac,Brazil,N64,Yes
106,zxx9odez,104,https://www.speedrun.com/sm64/run/zxx9odez,2024-07-07T18:41:10Z,470.0,470.0,x3w377ej,AbUnderscored,Jordan,EMU,Yes
107,z0pnr7ey,108,https://www.speedrun.com/sm64/run/z0pnr7ey,2022-06-08T12:29:17Z,471.0,471.0,8rpv21dj,ZeusSM64,New Zealand,EMU,Yes
108,meljqlqz,108,https://www.speedrun.com/sm64/run/meljqlqz,2023-06-24T16:45:09Z,471.0,471.0,8gee0n2j,Doginator,United States,N64,Yes
109,z5g31egm,108,https://www.speedrun.com/sm64/run/z5g31egm,2024-08-01T06:44:09Z,471.0,471.0,zxz67wn8,AJLane,United States,N64,Yes
110,mk18k15y,108,https://www.speedrun.com/sm64/run/mk18k15y,2024-08-03T03:20:05Z,471.0,471.0,jpm2m44j,happydude124,United States,EMU,Yes
111,z57wpngm,112,https://www.speedrun.com/sm64/run/z57wpngm,2020-01-25T10:12:43Z,472.0,472.0,qjned9qj,tami,Japan,N64,Yes
112,ylv962rm,112,https://www.speedrun.com/sm64/run/ylv962rm,2020-09-15T09:19:32Z,472.0,472.0,7j4drzdj,AppleJuice,United States,EMU,Yes
113,zn75qw8m,112,https://www.speedrun.com/sm64/run/zn75qw8m,2022-03-07T04:24:39Z,472.0,472.0,zxzzzrxq,Moose,United States,N64,Yes
114,zq79okrm,112,https://www.speedrun.com/sm64/run/zq79okrm,2022-06-06T04:32:30Z,472.0,472.0,8qz5qoq8,BizzareScape,Mexico,N64,Yes
115,zq7dke9m,112,https://www.speedrun.com/sm64/run/zq7dke9m,2022-06-17T16:25:31Z,472.0,472.0,68wzrnv8,aussieadam,United States,EMU,Yes
116,zp9x5kxm,112,https://www.speedrun.com/sm64/run/zp9x5kxm,2022-06-29T19:08:34Z,472.0,472.0,j4r2ynw8,Lojen,United States,VC,Yes
117,y2eg52jy,112,https://www.speedrun.com/sm64/run/y2eg52jy,2022-09-20T03:40:33Z,472.0,472.0,98rp933j,BobTheDonkey_,Canada,N64,Yes
118,y46njxnz,112,https://www.speedrun.com/sm64/run/y46njxnz,2024-06-03T19:43:21Z,472.0,472.0,8dpn5mg8,tiles_,Ireland,EMU,Yes
119,mrx8707m,112,https://www.speedrun.com/sm64/run/mrx8707m,2024-07-18T22:34:57Z,472.0,472.0,x336dy2x,Rikuze,France,EMU,Yes
120,z5709ddm,121,https://www.speedrun.com/sm64/run/z5709ddm,2019-08-13T16:04:03Z,473.0,473.0,48gqo07j,darkdog47,United States,VC,Yes
121,zq7wgx1m,121,https://www.speedrun.com/sm64/run/zq7wgx1m,2022-04-27T20:01:08Z,473.0,473.0,pj0eny48,scoagogo,Northern Ireland,EMU,Yes
122,znqd3plz,121,https://www.speedrun.com/sm64/run/znqd3plz,2022-11-21T15:53:28Z,473.0,473.0,qjomp63x,Frisson4,Québec,N64,Yes
123,zgerrqvy,121,https://www.speedrun.com/sm64/run/zgerrqvy,2023-06-15T22:19:10Z,473.0,473.0,qj2w3rpj,BlueBob,Canada,N64,Yes
124,z1lv10gm,121,https://www.speedrun.com/sm64/run/z1lv10gm,2023-07-29T21:34:01Z,473.0,473.0,j2636gox,smc_,Scotland,N64,Yes
125,m7wxgvwz,126,https://www.speedrun.com/sm64/run/m7wxgvwz,2022-01-24T02:55:05Z,474.0,474.0,j5vgmmg8,Hendyman,Germany,EMU,Yes
126,yl6qno2y,126,https://www.speedrun.com/sm64/run/yl6qno2y,2023-06-11T02:22:40Z,474.0,474.0,8vkn1mnj,madware,Chile,N64,Yes
127,z1kjge9y,126,https://www.speedrun.com/sm64/run/z1kjge9y,2023-09-27T17:31:09Z,474.0,474.0,pj0322mj,Erthide,Québec,VC,Yes
128,y6qedgqz,126,https://www.speedrun.com/sm64/run/y6qedgqz,2023-12-29T14:19:14Z,474.0,474.0,j4rpdvw8,DerMuriToaster,Germany,EMU,Yes
129,y6epj80z,126,https://www.speedrun.com/sm64/run/y6epj80z,2024-07-20T17:17:31Z,474.0,474.0,86nqn6wx,Susano130,Japan,N64,Yes
130,kz536jdy,131,https://www.speedrun.com/sm64/run/kz536jdy,2015-07-30T06:13:44Z,475.0,475.0,,,,N64,Yes
131,emk7o01y,131,https://www.speedrun.com/sm64/run/emk7o01y,2015-09-08T00:22:47Z,475.0,475.0,qjn9dwxm,360Chrism,Germany,VC,Yes
132,yo48xwdm,131,https://www.speedrun.com/sm64/run/yo48xwdm,2018-03-30T04:21:50Z,475.0,475.0,qj2y1r68,JJsrl,United States,N64,Yes
133,z013po4y,131,https://www.speedrun.com/sm64/run/z013po4y,2019-06-17T01:43:22Z,475.0,475.0,98r2y03x,SoloQ,United States,EMU,Yes
134,m3gon1qz,131,https://www.speedrun.com/sm64/run/m3gon1qz,2020-09-20T11:05:46Z,475.0,475.0,1xy05zjr,turara32767,Japan,N64,Yes
135,znpqew9m,131,https://www.speedrun.com/sm64/run/znpqew9m,2022-06-04T20:24:24Z,475.0,475.0,y8dz54gj,Maosfx,United States,N64,Yes
136,yd1gx5xy,131,https://www.speedrun.com/sm64/run/yd1gx5xy,2022-09-18T17:58:28Z,475.0,475.0,8e9my76j,Nardomarco,Germany,EMU,Yes
137,mrl6332m,131,https://www.speedrun.com/sm64/run/mrl6332m,2023-06-24T23:19:11Z,475.0,475.0,j4232gmx,VonJim,Québec,N64,Yes
138,y4le18kz,131,https://www.speedrun.com/sm64/run/y4le18kz,2024-08-01T12:28:40Z,475.0,475.0,pj0rd9mj,Gemini_,Australia,N64,Yes
139,znxpd48y,131,https://www.speedrun.com/sm64/run/znxpd48y,2024-09-02T06:08:37Z,475.0,475.0,xylw0wmj,Linkarf,Québec,N64,Yes
140,8yvnl4mo,141,https://www.speedrun.com/sm64/run/8yvnl4mo,,476.0,476.0,,,,N64,Yes
141,oy2qeqwy,141,https://www.speedrun.com/sm64/run/oy2qeqwy,2015-02-17T20:04:21Z,476.0,476.0,18qnw78n,Mese,Japan,N64,Yes
142,dy4e0wqm,141,https://www.speedrun.com/sm64/run/dy4e0wqm,2015-07-30T06:16:17Z,476.0,476.0,,,,N64,Yes
143,ywk5g63y,141,https://www.speedrun.com/sm64/run/ywk5g63y,2021-11-04T18:46:23Z,476.0,476.0,e8evzg7x,gamiru,Japan,N64,Yes
144,zn2dx27z,141,https://www.speedrun.com/sm64/run/zn2dx27z,2024-07-03T20:47:18Z,476.0,476.0,jm3ymoo8,Its_CircleZ,United States,N64,Yes
145,z1nqr7wy,141,https://www.speedrun.com/sm64/run/z1nqr7wy,2024-09-10T00:01:36Z,476.0,476.0,8q3g5goj,TaylorSwiftSimp,United States,N64,Yes
146,1zq45w9m,147,https://www.speedrun.com/sm64/run/1zq45w9m,2015-07-30T06:17:23Z,477.0,477.0,,,,N64,No
147,kz5xjeey,147,https://www.speedrun.com/sm64/run/kz5xjeey,2016-03-17T14:43:51Z,477.0,477.0,zx7gnyx7,Dwhatever,Germany,N64,Yes
148,zqe49pxz,147,https://www.speedrun.com/sm64/run/zqe49pxz,2023-01-02T20:14:55Z,477.0,477.0,j2y0pkl8,TobiiSR,Austria,VC,Yes
149,z0np0l8m,147,https://www.speedrun.com/sm64/run/z0np0l8m,2023-02-02T14:05:23Z,477.0,477.0,x7q4gvq8,badlski,Finland,EMU,Yes
150,0znv573m,151,https://www.speedrun.com/sm64/run/0znv573m,2016-06-27T23:51:46Z,478.0,478.0,kjp9p28q,Sigotu,Poland,EMU,Yes
151,z0plkgey,151,https://www.speedrun.com/sm64/run/z0plkgey,2022-06-05T23:16:48Z,478.0,478.0,18vkpkyj,KobrahCJ,United States,N64,Yes
152,y88xnqdy,151,https://www.speedrun.com/sm64/run/y88xnqdy,2022-06-05T19:52:48Z,478.0,478.0,kj90merj,FinW,United States,N64,Yes
153,yddj09vy,151,https://www.speedrun.com/sm64/run/yddj09vy,2022-06-13T04:37:10Z,478.0,478.0,kjpoery8,Falcon,Canada,N64,Yes
154,yjlwwq7z,155,https://www.speedrun.com/sm64/run/yjlwwq7z,2020-07-06T18:55:25Z,479.0,479.0,qjoq7yl8,KevinKrunch,United States,N64,Yes
155,zgd11pdz,155,https://www.speedrun.com/sm64/run/zgd11pdz,2022-03-15T02:17:42Z,479.0,479.0,8rpp0egj,Bluth,United States,N64,No
156,ydgp51qy,155,https://www.speedrun.com/sm64/run/ydgp51qy,2023-03-29T13:03:52Z,479.0,479.0,68w4ro4x,wara,Japan,N64,Yes
157,y98nnwez,155,https://www.speedrun.com/sm64/run/y98nnwez,2023-06-03T17:43:34Z,479.0,479.0,86n94m0x,Joanbros,France,EMU,Yes
158,y4o2oddz,155,https://www.speedrun.com/sm64/run/y4o2oddz,2023-06-05T11:48:56Z,479.0,479.0,8gee7n7j,LxqZach,Germany,N64,Yes
159,m3q032gy,155,https://www.speedrun.com/sm64/run/m3q032gy,2023-07-21T21:48:08Z,479.0,479.0,j4rg3z58,CheesyLeech,United States,N64,No
160,y6e5ekjz,155,https://www.speedrun.com/sm64/run/y6e5ekjz,2024-07-30T04:08:07Z,479.0,479.0,x77dy6qx,symplicial,United States,N64,Yes
161,yoxk8d0y,155,https://www.speedrun.com/sm64/run/yoxk8d0y,2024-07-30T23:52:48Z,479.0,479.0,8r7412qj,Rynnoo,United States,N64,Yes
162,z0qrd1em,155,https://www.speedrun.com/sm64/run/z0qrd1em,2024-08-14T23:34:11Z,479.0,479.0,xz27v1nx,NewmanBeatbox,United States,EMU,Yes
163,yox6ppjy,155,https://www.speedrun.com/sm64/run/yox6ppjy,2024-08-19T03:06:23Z,479.0,479.0,x7wzv1v8,ADRki11er,Brazil,EMU,Yes
164,7z0gp5jy,165,https://www.speedrun.com/sm64/run/7z0gp5jy,2017-02-26T20:22:51Z,480.0,480.0,0jm02o81,Tristan,United States,N64,Yes
165,mkk0qxlm,165,https://www.speedrun.com/sm64/run/mkk0qxlm,2022-06-15T12:33:25Z,480.0,480.0,x7m9r50x,SaschaSR,Germany,EMU,Yes
